"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
Κοίλων,24,33  35.772,9.674,4  2  1.849,702,28  13  15
Κοντοβουνίου,2,2  869,319,0  0  0,0,1  0  1
Κρανιδίων,3,3  1.628,500,2  1  598,217,5  0  5
Κρόκου,25,37  17.176,5.982,12  3  5.200,1.841,34  6  28
Λευκάρων,9,11  4.402,1.654,0  0  0,0,9  0  9
Λευκόβρυσης,,,,,,
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
"",17,29  13.423,4.730,4  2  876,285,19  2  17
Λευκοπηγής,25,34  15.145,4.817,1  1  86,35,16  1  15
Λιβαδερού,18,27  13.830,4.822,2  1  510,180,22  5  17
Λιβερών,2,2  532,257,0  0  0,0,2  1  1
Μαυροδενδρίου,8,9  3.865,1.363,2  0  360,261,6  1  5
Μεσιανής,9,12  6.035,2.149,1  0  397,204,10  0  10
Μεταμορφώσεως,7,8  2.706,879,1  1  390,141,7  1  6
Μεταξά,5,6  1.847,762,0  0  0,0,7  2  5
Μικροβάλτου,7,9  2.107,852,4  2  1.392,532,12  0  12
Νεράιδας,2,4  2.420,723,0  0  0,0,3  0  3
Ξηρολίμνης,9,10  3.768,1.568,2  3  931,294,11  2  9
Οινόης,5,5  1.458,635,2  0  444,188,5  0  5
Πετρανών,12,16  6.846,2.356,2  2  6.789,3.088,8  1  7
Πλατανορρεύματος,17,20  13.351,4.336,1  0  172,49,16  3  13
Πολυρράχου,0,0  0,0,2  0  493,176,1  0  1
Πρωτοχωρίου,23,40  65.565,4.635,3  3  758,209,21  3  18
Πτελέας,1,1  599,213,0  0  0,0,1  0  1
Ροδιανής,4,6  2.031,996,0  0  0,0,5  1  4
Ροδίτου,7,11  15.217,3.136,0  0  0,0,5  0  5
Ρυακίου,5,6  3.306,1.064,0  0  0,0,4  0  4
Ρυμνίου,4,4  2.051,609,0  0  0,0,2  0  2
Σιδερά,1,1  446,154,0  0  0,0,1  0  1
Σκήτης,2,2  635,205,0  0  0,0,2  0  2
Σπάρτου,2,3  979,307,0  0  0,0,3  0  3
Τρανοβάλτου,13,18  4.710,1.489,7  3  5.964,1.285,21  7  14
Τριγωνικού,4,6  1.835,616,1  1  109,80,5  0  5
Χρωμίου,2,3  636,279,0  0  0,0,2  0  2
ΝΟΜΟΣ ΦΛΩΡΙΝΗΣ,663,986  833.870,238.075,127  54  51.867,14.915,857  152  705
Αμυνταίου,32,54  39.887,11.850,3  3  3.645,1.005,59  13  46
Φλωρίνης,88,233  401.940,111.225,21  13  7.950,2.543,312  47  265
Αγίας Παρασκευής,5,5  2.648,745,1  0  513,130,3  0  3
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
Αγίου Βαρθολομαίου,9,11  5.573,1.649,1  0  254,64,7  1  6
Αγίου Γερμανού,1,1  843,258,2  0  390,132,5  4  1
Αγίου Παντελεήμονος,28,36  42.625,11.264,5  2  4.057,1.235,23  2  21
Αγραπιδεών,9,11  7.903,2.198,1  2  344,122,5  1  4
Αετού,11,16  9.432,3.044,2  1  867,263,19  9  10
Αλώνων,9,11  5.151,1.616,1  2  239,76,10  2  8
Αμμοχωρίου,29,32  26.739,7.442,5  0  1.865,483,18  0  18
Αναργύρων,3,4  1.113,364,0  0  0,0,2  0  2
Ανταρτικού,7,7  3.175,1.090,0  0  0,0,6  0  6
Αντιγονείας,9,9  8.774,2.353,1  0  982,300,4  0  4
¶νω Καλλινίκης,8,11  4.902,1.285,1  0  351,100,5  1  4
¶νω Κλεινών,5,5  4.051,1.133,0  0  0,0,2  0  2
¶νω Υδρούσσης,1,1  832,254,0  0  0,0,1  0  1
Αρμενοχωρίου,10,11  5.908,1.665,5  1  1.364,352,8  1  7
Ατραπού,1,1  341,85,0  0  0,0,0  0  0
Αχλάδας,7,9  4.661,1.408,2  1  800,240,6  1  5
Βαλτονέρων,8,8  3.214,954,1  0  311,78,6  3  3
Βαρικού,9,14  4.575,1.431,2  2  1.231,318,9  0  9
Βατοχωρίου,1,2  1.415,429,0  0  0,0,2  0  2
Βεγόρων,29,41  18.531,5.292,2  0  1.131,280,13  0  13
Βεύης,13,17  9.589,2.825,1  0  313,90,13  5  8
Βροντερού,1,1  570,143,0  0  0,0,1  0  1
?ροσοπηγής,4,4  2.184,695,0  0  0,0,4  0  4
Εθνικού,1,1  426,90,0  0  0,0,0  0  0
Ιτέας,4,4  1.764,643,1  0  9,3,3  1  2
Καλλιθέας,0,0  0,0,1  0  452,155,0  0  0
Καρυών,1,2  591,178,0  0  0,0,1  0  1
Κάτω Καλλινίκης,2,2  772,230,0  0  0,0,2  0  2
Κάτω Κλεινών,5,6  2.590,958,1  0  299,75,4  0  4
Κέλλης,5,6  3.206,890,0  0  0,0,1  0  1
Κλειδίου,1,1  870,223,1  0  261,86,0  0  0
Κολχικής,,,,,,
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
"",7,10  3.546,970,1  0  165,42,8  1  7
Κρατερού,3,5  1.313,353,0  0  0,0,2  0  2
Κρυσταλλοπηγής,3,5  2.687,852,1  0  114,38,8  7  1
Λαιμού,7,8  4.715,1.347,3  3  758,237,9  3  6
Λεβαίας (Λακκιάς),21,27  14.221,4.320,1  0  342,90,19  0  19
Λεπτοκαρυών,1,1  365,131,1  1  108,38,1  0  1
Λευκώνος,2,2  1.792,632,0  0  0,0,3  0  3
Λεχόβου,7,10  4.192,1.325,1  2  545,145,9  0  9
Λιμνοχωρίου,5,7  3.250,970,1  0  124,34,13  8  5
Λόφων,4,4  2.777,848,0  0  0,0,3  0  3
Μανιακίου,15,18  8.615,2.504,0  0  0,0,8  0  8
Μαρίνης,3,3  1.303,348,3  0  846,243,3  2  1
Μελίτης,15,19  9.867,2.890,10  7  2.497,708,17  3  14
Μεσοκάμπου,3,4  1.550,404,1  0  498,130,1  1  0
Μεσονησίου,6,9  4.598,1.498,0  0  0,0,7  0  7
Μεσοχωρίου,11,16  7.602,2.189,4  0  1.968,524,10  1  9
Μικρολίμνης,2,2  625,168,0  0  0,0,1  1  0
Νέου Καυκάσου,2,2  1.249,425,0  0  0,0,2  0  2
Νεοχωρακίου,13,15  7.057,2.522,3  0  749,215,10  4  6
Νίκης,8,10  8.429,2.419,4  0  2.592,690,6  0  6
Νυμφαίου,4,6  3.691,1.053,0  0  0,0,2  0  2
Ξινού Νερού,12,16  8.438,2.618,2  3  729,236,13  1  12
Παλαίστρας,4,6  2.480,799,1  0  1.123,280,3  1  2
Παππαγιάννη,11,12  6.264,2.692,4  0  1.207,338,7  0  7
Πεδινού,9,13  6.687,1.847,0  0  0,0,7  0  7
Πελαργού,7,8  5.284,1.429,0  0  0,0,3  0  3
Περάσματος,5,6  2.811,910,1  1  605,201,7  1  6
Πετρών,2,2  597,165,0  0  0,0,0  0  0
Πισοδερίου,4,6  1.736,555,0  0  0,0,4  1  3
Πλατέος,1,1  685,210,0  0  0,0,1  0  1
Πολυπλατάνου,5,11  2.892,774,0  0  0,0,2  0  2
Πολυποτάμου,,,,,,
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
"",7,10  2.601,762,2  0  543,154,6  2  4
Πρασίνου,2,2  467,124,0  0  0,0,1  0  1
Πρώτης,4,4  2.369,654,1  0  283,92,4  0  4
Ροδώνος,4,4  2.966,799,1  0  151,50,3  0  3
Σιταριάς,5,6  2.462,756,4  3  1.995,554,7  1  6
Σκλήθρου,7,7  5.085,1.513,2  0  774,200,11  7  4
Σκοπιάς,9,12  7.524,2.294,1  0  278,80,8  2  6
Σκοπού,7,8  4.885,1.315,0  0  0,0,3  0  3
Τριανταφυλλέας,1,1  427,107,1  1  465,120,2  2  0
Τριποτάμου,3,3  2.037,575,0  0  0,0,2  0  2
Τροπαιούχου,4,7  2.454,722,1  0  247,66,5  1  4
Υδρούσσης,5,6  3.437,1.100,4  0  862,243,6  2  4
Φανού,3,4  1.830,480,1  0  390,108,2  0  2
Φαραγγίου,3,5  2.234,664,0  0  0,0,2  0  2
Φιλώτα,27,44  25.432,7.231,2  3  938,320,35  7  28
Φλαμπούρου,12,18  7.869,2.403,4  3  2.343,609,15  2  13
Ψαράδων,2,4  1.678,500,0  0  0,0,2  0  2
ΘΕΣΣΑΛΙΑ,2.490,4.673  3.568.565,936.778,1.389  1.154  855.438,202.256,5.904  1.351  4.553
ΝΟΜΟΣ ΚΑΡ?ΙΤΣΗΣ,332,555  365.204,104.119,183  125  87.689,22.260,654  111  543
Καρδίτσης,128,270  218.175,64.247,76  67  52.591,13.316,402  54  348
Μουζακίου,6,10  4.192,1.369,1  2  173,58,11  1  10
Παλαμά,7,9  5.162,1.458,14  7  3.614,1.229,19  3  16
Σοφάδων,10,16  10.287,3.002,6  7  2.336,723,19  1  18
Αγίας Παρασκευής,0,0  0,0,1  1  92,30,1  1  0
Αγίας Τριάδος,1,1  390,130,0  0  0,0,0  0  0
Αγιοπηγής,5,8  3.595,1.044,0  0  0,0,5  0  5
Αγίου Ακακίου,0,0  0,0,2  2  481,134,1  0  1
Αγίου Βησσαρίου,1,1  16.094,2.438,0  0  0,0,0  0  0
Αγίου Θεοδώρου,2,3  2.788,697,0  0  0,0,1  0  1
Αγναντερού,3,3  463,138,0  0  0,0,1  0  1
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
Αμαράντου,1,1  82,27,1  2  691,212,3  1  2
Αμπέλου,1,1  1.286,336,0  0  0,0,2  0  2
Αμυγδαλής,1,1  652,192,0  0  0,0,0  0  0
Ανάβρας,1,2  1.161,300,1  0  243,54,1  0  1
Ανθηρού,1,2  528,150,0  0  0,0,1  0  1
Αργιθέας,1,1  74,20,0  0  0,0,0  0  0
Αργυρίου,1,1  402,120,0  0  0,0,0  0  0
Αρτεσιανού,3,5  2.124,641,2  0  541,147,4  0  4
Βαθυλάκκου,0,0  0,0,1  0  19,6,0  0  0
Βατσουνιάς,2,2  711,196,0  0  0,0,1  0  1
Βλασίου,1,1  105,35,0  0  0,0,0  0  0
Βλοχού,1,1  291,97,0  0  0,0,1  0  1
Βραγκιανών,2,3  831,245,0  0  0,0,2  0  2
Γελάνθης,2,4  1.248,439,1  0  66,22,3  1  2
Γεωργικού,0,0  0,0,4  3  1.366,375,1  1  0
Γοργοβιτών,1,1  335,72,2  0  218,61,2  2  0
Γραμματικού,1,1  320,80,0  0  0,0,0  0  0
?ασοχωρίου,1,1  135,39,0  0  0,0,0  0  0
?αφνοσπηλιάς,1,1  375,125,1  0  360,120,1  0  1
?ρακότρυπας,3,5  1.408,425,0  0  0,0,3  0  3
Ελληνοκάστρου,2,3  776,247,0  0  0,0,2  0  2
Ελληνοπύργου,2,2  383,104,0  0  0,0,1  0  1
Ερμητσίου,1,1  133,68,0  0  0,0,0  0  0
Ιτέας,4,5  1.658,515,1  0  240,80,3  0  3
Καλλιφωνίου,0,0  0,0,2  0  858,257,1  1  0
Καλογριανών,1,1  690,180,0  0  0,0,1  0  1
Καναλίων,4,6  2.318,679,1  1  195,65,3  0  3
Καππά,0,0  0,0,1  1  93,24,1  1  0
Καππαδοκικού,0,0  0,0,1  0  143,45,1  1  0
Καρδιτσομαγούλας,5,8  3.882,1.126,1  0  87,29,6  1  5
Καρίτσης ?ολόπων,3,4  1.782,563,1  2  271,90,6  1  5
Καροπλεσίου,,,,,,
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
"",3,3  835,227,1  0  202,68,4  3  1
Καρποχωρίου,7,8  4.053,1.132,3  0  521,150,11  5  6
Καρυάς,0,0  0,0,1  0  47,16,1  1  0
Καστανιάς (Καστανέας),0,0  0,0,2  1  647,200,2  1  1
Καταφυγίου,2,2  1.033,246,0  0  0,0,1  0  1
Κέδρου,3,5  2.435,588,0  0  0,0,2  0  2
Κερασέας,3,6  3.685,1.128,3  1  810,229,7  2  5
Κρανέας,6,9  2.323,722,5  0  490,152,8  4  4
Κρύας Βρύσης,1,1  143,41,0  0  0,0,0  0  0
Κρυονερίου,3,3  1.591,520,2  1  579,180,1  0  1
Κρυοπηγής,0,0  0,0,1  2  133,42,1  1  0
Κυψέλης,1,1  355,71,0  0  0,0,0  0  0
Λαζαρίνας,0,0  0,0,2  2  171,61,1  1  0
Λαμπερού,1,2  714,239,0  0  0,0,1  0  1
Λεονταρίου,3,4  2.448,564,0  0  0,0,2  0  2
Λοξάδας,1,1  747,249,1  0  200,58,2  1  1
Μαγούλας,1,1  315,105,0  0  0,0,1  0  1
Μαγουλίτσης,1,1  190,60,1  0  83,27,2  1  1
Μακρυχωρίου,2,2  989,299,1  1  160,40,2  0  2
Μαράθου,1,1  210,70,0  0  0,0,1  0  1
Μάρκου,2,3  1.229,290,1  1  150,50,2  1  1
Μασχολουρίου,4,4  1.649,506,1  0  92,26,3  1  2
Ματαράγκας,6,7  4.390,1.212,5  1  8.400,953,7  2  5
Μαυρομματίου,3,5  2.006,692,1  1  121,39,5  1  4
Μελίσσης,1,1  674,224,0  0  0,0,1  0  1
Μεσενικόλα,2,5  1.308,350,0  0  0,0,2  0  2
Μεταμορφώσεως,1,1  342,114,0  0  0,0,1  0  1
Μητροπόλεως,3,4  3.297,954,4  3  794,273,5  0  5
Μορφοβουνίου,7,10  4.410,1.190,0  0  0,0,6  1  5
Μοσχάτου,2,3  1.249,358,1  0  39,13,1  0  1
Μπελοκομίτης,4,9  9.903,2.664,2  3  297,76,6  2  4
Μυρίνης,,,,,,
"",,Νέες Οικοδομές,,Προσθήκες,,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,,
Νομός,,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,,?ωμάτια  ?ωμάτια
"",1,1  153,44,0  0  0,,0,1  1  0
Νεοχωρίου,5,7  2.348,679,3  3  592,,197,9  4  5
Νεράιδας,1,2  804,268,0  0  0,,0,1  0  1
Ξινονερίου,3,3  1.141,380,0  0  0,,0,3  0  3
Οξυάς,2,3  850,258,1  3  760,,253,2  0  2
Παλαιοκκλησίου,3,3  1.749,456,0  0  0,,0,2  0  2
Παλαιοχωρίου,0,0  0,0,1  0  101,,34,1  1  0
Πεζούλας,10,18  5.511,1.699,2  2  350,,117,10  1  9
Πευκοφύτου,1,2  595,147,1  0  79,,27,2  0  2
Πορτής,0,0  0,0,1  0  224,,41,0  0  0
Πορτίτσης,1,2  513,142,0  0  0,,0,1  0  1
Προαστίου,4,5  2.278,578,2  0  169,,52,4  1  3
Προδρόμου,5,8  8.478,1.995,3  1  573,,162,4  1  3
Πτελοπούλας,0,0  0,0,2  0  205,,71,1  1  0
Πύργου Ιθώμης,0,0  0,0,1  0  37,,13,0  0  0
Πύργου Κιερίου,0,0  0,0,2  2  791,,212,2  0  2
Ρεντίνης,1,1  209,65,0  0  0,,0,1  0  1
Ρούσσου,4,6  1.493,511,0  0  0,,0,4  1  3
Σταυρού,1,1  250,77,1  0  2.048,,315,0  0  0
Φαναρίου,2,2  385,103,0  0  0,,0,1  1  0
Φιλίας,1,1  141,47,1  0  2.748,,916,1  0  1
Φράγκου,1,1  296,94,1  0  130,,40,2  1  1
Φυλακτής,1,1  321,107,0  0  0,,0,1  0  1
Φύλλου,1,1  330,110,0  0  0,,0,1  0  1
Χάρματος,0,0  0,0,2  2  268,,80,1  0  1
ΝΟΜΟΣ ΛΑΡΙΣΗΣ,865,1.747  1.415.897,379.719,379  308  319.945,,69.949,2.179  508  1.671
Αγιάς,11,19  10.847,2.729,5  2  9.294,,1.379,13  5  8
Ανάβρας,1,2  2.400,600,0  0  0,,0,0  0  0
Ανατολής,2,4  919,303,0  0  0,,0,3  0  3
Γερακαρίου,2,2  2.198,448,0  0  0,,0,0  0  0
?ήμητρας,0,0  0,0,1  0  8.636,,553,0  0  0
"",,Νέες Οικοδομές,,Προσθήκες,,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,,
Νομός,,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,,?ωμάτια  ?ωμάτια
Ελάφου,1,1  341,109,0  0  0,,0,1  0  1
Καρίτσης,0,0  0,0,3  2  1.658,,532,7  5  2
Καστρίου,0,0  0,0,2  1  836,,270,2  2  0
Μελιβοίας,14,20  5.636,1.848,5  2  1.378,,440,25  12  13
Μεταξοχωρίου,1,1  277,68,0  0  0,,0,0  0  0
Νερομύλων,0,0  0,0,2  0  7.150,,1.090,0  0  0
Ποταμιάς,2,2  247,73,0  0  0,,0,2  1  1
Σκήτης,21,31  11.309,3.624,1  0  145,,44,38  17  21
Σκλήθρου,2,3  554,253,2  3  387,,129,4  1  3
Στομίου,6,10  4.429,1.395,2  1  440,,146,15  8  7
Σωτηρίτσης,9,16  7.785,2.628,0  0  0,,0,41  29  12
Ελασσόνος,50,90  65.246,15.840,24  21  11.469,,3.019,75  15  60
Αζώρου (Βουβάλας),2,2  1.893,556,0  0  0,,0,1  0  1
Αμουρίου,0,0  0,0,1  2  616,,154,2  2  0
Βαλανίδας,1,1  260,81,0  0  0,,0,0  0  0
Βερδικούσσης,8,11  3.479,1.148,2  2  593,,201,12  1  11
Βλαχογιαννίου,1,2  343,112,0  0  0,,0,1  0  1
Γαλανόβρυσης,3,3  1.766,476,4  2  4.059,,879,4  2  2
?αμασίου,5,7  1.990,622,0  0  0,,0,4  0  4
Ευαγγελισμού,1,1  849,283,0  0  0,,0,0  0  0
Καλλιθέας,2,2  686,211,0  0  0,,0,1  0  1
Καρυάς,3,4  1.135,359,0  0  0,,0,4  0  4
Κοκκινογείου,0,0  0,0,1  0  1.258,,252,0  0  0
Κοκκινοπηλού,5,6  1.412,471,0  0  0,,0,5  0  5
Κρανέας Ελασσόνος,5,6  1.207,393,2  3  686,,232,7  4  3
Κρυόβρυσης,0,0  0,0,2  2  497,,167,2  2  0
Λιβαδίου,2,3  1.338,303,2  1  365,,109,2  2  0
Λουτρού,3,4  1.821,602,0  0  0,,0,3  0  3
Λόφου,0,0  0,0,1  0  480,,120,0  0  0
Μεγάλου Ελευθεροχωρίου,2,2  369,123,1  1  113,,32,2  1  1
Μεσοχωρίου,1,1  799,200,0  0  0,,0,0  0  0
Ολυμπιάδος,,,,,,,
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
"",0,0  0,0,1  1  300,100,1  0  1
Παλαιοκάστρου,1,1  1.110,365,0  0  0,0,0  0  0
Πραιτωρίου,1,1  472,167,0  0  0,0,1  0  1
Πυθίου,1,2  794,228,0  0  0,0,1  0  1
Σαρανταπόρου,20,29  11.560,3.319,0  0  0,0,26  3  23
Στεφανοβούνου,1,2  598,199,2  1  488,170,4  1  3
Συκαμινέας,1,1  78,25,2  1  540,177,2  1  1
Συκέας,1,1  764,244,0  0  0,0,1  0  1
Τσαπουρνιάς,3,5  1.527,519,0  0  0,0,4  0  4
Τσαριτσάνης,3,5  4.350,1.079,1  0  203,66,4  1  3
Φλαμπούρου,1,2  558,186,0  0  0,0,1  0  1
Λαρίσης,356,1.021  796.648,239.412,140  161  95.773,26.265,1.482  305  1.177
Αγίου Γεωργίου,2,2  9.132,2.050,0  0  0,0,1  0  1
Αγίων Αναργύρων,4,6  7.481,1.957,2  0  477,136,4  1  3
Αμπελακίων,2,3  1.649,506,2  1  183,59,4  1  3
Αμυγδαλέας,1,1  556,119,1  1  444,148,1  0  1
Αρμενίου,1,2  972,406,3  1  756,211,2  1  1
Βουναίνων,0,0  0,0,1  0  195,54,1  1  0
Γαλήνης,2,2  2.298,491,1  0  90,22,1  0  1
Γλαύκης,1,1  1.814,142,1  0  190,45,0  0  0
Ελατείας,0,0  0,0,4  2  1.644,486,4  1  3
Ευαγγελισμού,1,1  456,152,0  0  0,0,2  0  2
Ζαππείου,2,2  726,222,1  2  267,89,3  1  2
Καλοχωρίου,2,2  1.538,815,3  2  860,274,4  1  3
Κιλελέρ (Κυψέλης),0,0  0,0,1  0  162,49,1  1  0
Κυψελοχωρίου,1,1  545,154,0  0  0,0,1  0  1
Λουτρού,1,2  532,177,0  0  0,0,1  0  1
Μακρυχωρίου,14,19  85.326,14.061,8  1  53.625,8.417,12  3  9
Μάνδρας,1,1  120,40,1  2  101,33,1  0  1
Μαυροβουνίου,1,1  428,72,1  0  102,31,1  1  0
Μεγάλου Μοναστηρίου,2,2  715,232,0  0  0,0,1  0  1
Μελίας,,,,,,
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
"",0,0  0,0,1  1  348,116,1  0  1
Μελισσοχωρίου,14,17  31.304,5.564,1  1  505,158,10  3  7
Μύρων,1,1  657,207,0  0  0,0,1  0  1
Νέας Λεύκης,0,0  0,0,3  0  5.819,909,1  0  1
Νέου Περιβολίου,2,2  3.234,855,0  0  0,0,0  0  0
Νέσσωνος,0,0  0,0,1  0  790,158,0  0  0
Νέων Καρυών,4,4  2.214,614,0  0  0,0,1  0  1
Νικαίας,28,42  42.045,10.341,7  10  4.595,1.442,38  2  36
Νίκης,1,2  27.066,2.265,0  0  0,0,0  0  0
Ομολίου,0,0  0,0,3  0  654,197,1  1  0
Ομορφοχωρίου,6,6  2.413,660,4  3  5.955,967,4  0  4
Όσσης,1,1  82,25,0  0  0,0,1  1  0
Παραποτάμου,3,4  17.608,3.431,0  0  0,0,0  0  0
Πλατυκάμπου,9,14  6.664,1.820,6  3  3.461,714,7  0  7
Πουρναρίου,1,1  389,121,4  2  695,224,3  1  2
Ραχούλας,0,0  0,0,1  0  322,82,1  1  0
Σπηλιάς,3,5  1.606,454,4  5  831,265,7  4  3
Συκουρίου,8,13  4.605,1.474,7  9  3.941,1.082,17  5  12
Σωτηρίου,1,1  486,166,0  0  0,0,1  0  1
Τεμπών,0,0  0,0,1  0  3.000,750,0  0  0
Τερψιθέας,5,9  6.347,1.649,4  0  10.378,1.710,4  0  4
Χάλκης,5,8  4.183,1.270,1  0  96,32,8  2  6
Αμπελώνος,18,22  8.299,2.662,9  6  3.146,992,26  6  20
Τυρνάβου,38,48  38.734,9.417,29  18  25.676,4.384,57  11  46
Αιγάνης,6,6  1.638,541,1  0  105,35,7  3  4
Αργυροπουλείου,5,6  6.450,1.556,1  1  368,140,2  0  2
Γιάννουλης,19,35  45.829,8.427,4  2  1.448,466,27  5  22
Γόννων,5,10  3.420,1.100,2  0  398,136,6  1  5
?ελερίων,1,2  399,133,0  0  0,0,2  1  1
?ένδρων,7,9  4.789,1.514,1  0  2.207,620,9  3  6
Ιτέας,2,3  1.105,301,0  0  0,0,1  0  1
Κρανέας,,,,,,
"",,Νέες Οικοδομές,,Προσθήκες,,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,,
Νομός,,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,,Επιφάνεια,Σύνολο ή 2 και άνω
